ID,KP,KI,KD,Set point, Process Value, Current Value,Overshoot, Settling time,Steady-state error, Day,Time
39,0.025999000295996666,0.025999000295996666,0.016777999699115753,150.0,4.170000076293945,154.47500610351562,42.57562148187255,19.896907216494846,36.365717107701286,01/10/2021,7.599
40,0.025999000295996666,0.025999000295996666,0.016777999699115753,150.0,4.170000076293945,153.60000610351562,42.57562148187255,19.896907216494846,36.365717107701286,01/10/2021,8.129
41,0.025999000295996666,0.025999000295996666,0.016777999699115753,150.0,4.170000076293945,153.1666717529297,42.57562148187255,19.896907216494846,36.365717107701286,01/10/2021,8.627
42,0.025999000295996666,0.025999000295996666,0.016777999699115753,150.0,4.170000076293945,152.75833129882812,42.57562148187255,19.896907216494846,36.365717107701286,01/10/2021,9.534
43,0.025999000295996666,0.025999000295996666,0.016777999699115753,150.0,4.170000076293945,151.9250030517578,42.57562148187255,19.896907216494846,36.365717107701286,01/10/2021,10.58
44,0.025999000295996666,0.025999000295996666,0.016777999699115753,150.0,4.170000076293945,150.4499969482422,42.57562148187255,19.896907216494846,36.365717107701286,01/10/2021,12.449
45,0.025999000295996666,0.025999000295996666,0.016777999699115753,150.0,2.430000066757202,150.13333129882812,42.57562148187255,19.896907216494846,36.365717107701286,01/10/2021,13.415
46,0.025999000295996666,0.025999000295996666,0.016777999699115753,150.0,2.430000066757202,150.0416717529297,42.57562148187255,19.896907216494846,36.365717107701286,01/10/2021,13.937
47,0.025999000295996666,0.025999000295996666,0.016777999699115753,150.0,2.2100000381469727,150.02499389648438,42.57562148187255,19.896907216494846,36.365717107701286,01/10/2021,14.468
48,0.025999000295996666,0.025999000295996666,0.016777999699115753,150.0,2.2100000381469727,149.96665954589844,42.57562148187255,19.896907216494846,36.365717107701286,01/10/2021,14.986
49,0.025999000295996666,0.025999000295996666,0.016777999699115753,150.0,2.2100000381469727,150.0500030517578,42.57562148187255,19.896907216494846,36.365717107701286,01/10/2021,15.424
50,0.025999000295996666,0.025999000295996666,0.016777999699115753,150.0,1.3600000143051147,149.9499969482422,42.57562148187255,19.896907216494846,36.365717107701286,01/10/2021,16.494
51,0.025999000295996666,0.025999000295996666,0.016777999699115753,150.0,1.3600000143051147,150.02499389648438,42.57562148187255,19.896907216494846,36.365717107701286,01/10/2021,16.91
52,0.025999000295996666,0.025999000295996666,0.016777999699115753,150.0,2.009999990463257,149.93333435058594,42.57562148187255,19.896907216494846,36.365717107701286,01/10/2021,17.461
53,0.025999000295996666,0.025999000295996666,0.016777999699115753,150.0,2.009999990463257,150.06666564941406,42.57562148187255,19.896907216494846,36.365717107701286,01/10/2021,17.988
54,0.025999000295996666,0.025999000295996666,0.016777999699115753,150.0,2.009999990463257,149.98333740234375,42.57562148187255,19.896907216494846,36.365717107701286,01/10/2021,18.5
55,0.025999000295996666,0.025999000295996666,0.016777999699115753,150.0,2.009999990463257,150.0749969482422,42.57562148187255,19.896907216494846,36.365717107701286,01/10/2021,18.943
56,0.025999000295996666,0.025999000295996666,0.016777999699115753,150.0,3.549999952316284,149.98333740234375,42.57562148187255,19.896907216494846,36.365717107701286,01/10/2021,19.934
57,0.025999000295996666,0.025999000295996666,0.016777999699115753,150.0,3.549999952316284,150.01666259765625,0.16044128624470447,8.65979381443299,0.16044128624470447,01/10/2021,20
58,0.030330000445246696,0.030330000445246696,0.016300000250339508,200.0,0.0,150.01666259765625,0.16044128624470447,8.65979381443299,0.16044128624470447,01/10/2021,0.427
59,0.030330000445246696,0.030330000445246696,0.016300000250339508,200.0,7.860000133514404,150.3333282470703,0.16044128624470447,8.65979381443299,0.16044128624470447,01/10/2021,0.958
60,0.030330000445246696,0.030330000445246696,0.016300000250339508,200.0,7.860000133514404,152.85833740234375,0.16044128624470447,8.65979381443299,0.16044128624470447,01/10/2021,1.483
61,0.030330000445246696,0.030330000445246696,0.016300000250339508,200.0,27.940000534057617,155.0833282470703,0.16044128624470447,8.65979381443299,0.16044128624470447,01/10/2021,2.03
62,0.030330000445246696,0.030330000445246696,0.016300000250339508,200.0,27.940000534057617,162.125,0.16044128624470447,8.65979381443299,0.16044128624470447,01/10/2021,2.448
63,0.030330000445246696,0.030330000445246696,0.016300000250339508,200.0,47.97999954223633,166.69166564941406,0.16044128624470447,8.65979381443299,0.16044128624470447,01/10/2021,2.973
64,0.030330000445246696,0.030330000445246696,0.016300000250339508,200.0,47.97999954223633,170.85833740234375,0.16044128624470447,8.65979381443299,0.16044128624470447,01/10/2021,3.527
65,0.030330000445246696,0.030330000445246696,0.016300000250339508,200.0,50.0,179.9499969482422,0.16044128624470447,8.65979381443299,0.16044128624470447,01/10/2021,3.944
66,0.030330000445246696,0.030330000445246696,0.016300000250339508,200.0,50.0,184.44166564941406,0.16044128624470447,8.65979381443299,0.16044128624470447,01/10/2021,4.495
67,0.030330000445246696,0.030330000445246696,0.016300000250339508,200.0,50.0,192.93333435058594,0.16044128624470447,8.65979381443299,0.16044128624470447,01/10/2021,5.023
68,0.030330000445246696,0.030330000445246696,0.016300000250339508,200.0,50.0,196.05833435058594,0.16044128624470447,8.65979381443299,0.16044128624470447,01/10/2021,5.547
69,0.030330000445246696,0.030330000445246696,0.016300000250339508,200.0,50.0,199.0500030517578,0.16044128624470447,8.65979381443299,0.16044128624470447,01/10/2021,5.966
70,0.030330000445246696,0.030330000445246696,0.016300000250339508,200.0,50.0,202.46665954589844,0.16044128624470447,8.65979381443299,0.16044128624470447,01/10/2021,6.531
71,0.030330000445246696,0.030330000445246696,0.016300000250339508,200.0,50.0,203.2916717529297,0.16044128624470447,8.65979381443299,0.16044128624470447,01/10/2021,7.064
72,0.030330000445246696,0.030330000445246696,0.016300000250339508,200.0,50.0,202.15834045410156,0.16044128624470447,8.65979381443299,0.16044128624470447,01/10/2021,8.035
73,0.030330000445246696,0.030330000445246696,0.016300000250339508,200.0,50.0,200.74166870117188,0.16044128624470447,8.65979381443299,0.16044128624470447,01/10/2021,8.553
74,0.030330000445246696,0.030330000445246696,0.016300000250339508,200.0,50.0,199.9499969482422,0.16044128624470447,8.65979381443299,0.16044128624470447,01/10/2021,9.079
75,0.030330000445246696,0.030330000445246696,0.016300000250339508,200.0,50.0,200.0416717529297,0.16044128624470447,8.65979381443299,0.16044128624470447,01/10/2021,9.514
76,0.030330000445246696,0.030330000445246696,0.016300000250339508,200.0,0.5400000214576721,200.00833129882812,0.16044128624470447,8.65979381443299,0.16044128624470447,01/10/2021,10.053
77,0.030330000445246696,0.030330000445246696,0.016300000250339508,200.0,0.5400000214576721,200.0,0.16044128624470447,8.65979381443299,0.16044128624470447,01/10/2021,10.575
78,0.030330000445246696,0.030330000445246696,0.016300000250339508,200.0,0.8600000143051147,200.0,0.16044128624470447,8.65979381443299,0.16044128624470447,01/10/2021,11.106
79,0.030330000445246696,0.030330000445246696,0.016300000250339508,200.0,0.15000000596046448,200.00833129882812,0.16044128624470447,8.65979381443299,0.16044128624470447,01/10/2021,12.104
80,0.030330000445246696,0.030330000445246696,0.016300000250339508,200.0,0.25999999046325684,200.00833129882812,0.16044128624470447,8.65979381443299,0.16044128624470447,01/10/2021,13.041
81,0.030330000445246696,0.030330000445246696,0.016300000250339508,200.0,0.5799999833106995,200.00833129882812,0.16044128624470447,8.65979381443299,0.16044128624470447,01/10/2021,14.134
82,0.030330000445246696,0.030330000445246696,0.016300000250339508,200.0,0.9399999976158142,200.00833129882812,0.16044128624470447,8.65979381443299,0.16044128624470447,01/10/2021,16.077
83,0.030330000445246696,0.030330000445246696,0.016300000250339508,200.0,1.0299999713897705,200.00833129882812,0.16044128624470447,8.65979381443299,0.16044128624470447,01/10/2021,17.668
84,0.030330000445246696,0.030330000445246696,0.016300000250339508,200.0,1.090000033378601,200.00833129882812,0.16044128624470447,8.65979381443299,0.16044128624470447,01/10/2021,18.221
85,0.030330000445246696,0.030330000445246696,0.016300000250339508,200.0,1.1299999952316284,200.00833129882812,0.16044128624470447,8.65979381443299,0.16044128624470447,01/10/2021,19.291
86,0.030330000445246696,0.030330000445246696,0.016300000250339508,200.0,1.159999966621399,200.00833129882812,0.16044128624470447,8.65979381443299,0.16044128624470447,01/10/2021,20
87,0.030330000445246696,0.030330000445246696,0.016300000250339508,200.0,1.149999976158142,200.01666259765625,7.035678014926698,7.628865979381444,0.016668153622678948,01/10/2021,20
88,0.014440000057220459,0.014440000057220459,0.0035000001080334187,150.0,5.539999961853027,199.35000610351562,7.035678014926698,7.628865979381444,0.016668153622678948,01/10/2021,0.747
89,0.014440000057220459,0.014440000057220459,0.0035000001080334187,150.0,5.539999961853027,197.96665954589844,7.035678014926698,7.628865979381444,0.016668153622678948,01/10/2021,1.291
90,0.014440000057220459,0.014440000057220459,0.0035000001080334187,150.0,25.6200008392334,195.7916717529297,7.035678014926698,7.628865979381444,0.016668153622678948,01/10/2021,1.808
91,0.014440000057220459,0.014440000057220459,0.0035000001080334187,150.0,25.6200008392334,189.75,7.035678014926698,7.628865979381444,0.016668153622678948,01/10/2021,2.322
92,0.014440000057220459,0.014440000057220459,0.0035000001080334187,150.0,25.6200008392334,185.68333435058594,7.035678014926698,7.628865979381444,0.016668153622678948,01/10/2021,2.834
93,0.014440000057220459,0.014440000057220459,0.0035000001080334187,150.0,25.6200008392334,179.5833282470703,7.035678014926698,7.628865979381444,0.016668153622678948,01/10/2021,3.358
94,0.014440000057220459,0.014440000057220459,0.0035000001080334187,150.0,25.6200008392334,177.09165954589844,7.035678014926698,7.628865979381444,0.016668153622678948,01/10/2021,3.813
95,0.014440000057220459,0.014440000057220459,0.0035000001080334187,150.0,25.6200008392334,174.77499389648438,7.035678014926698,7.628865979381444,0.016668153622678948,01/10/2021,4.32
96,0.014440000057220459,0.014440000057220459,0.0035000001080334187,150.0,25.6200008392334,171.3333282470703,7.035678014926698,7.628865979381444,0.016668153622678948,01/10/2021,4.876
97,0.014440000057220459,0.014440000057220459,0.0035000001080334187,150.0,25.6200008392334,169.9250030517578,7.035678014926698,7.628865979381444,0.016668153622678948,01/10/2021,5.401
98,0.014440000057220459,0.014440000057220459,0.0035000001080334187,150.0,25.6200008392334,168.8000030517578,7.035678014926698,7.628865979381444,0.016668153622678948,01/10/2021,5.818
99,0.014440000057220459,0.014440000057220459,0.0035000001080334187,150.0,25.6200008392334,166.5500030517578,7.035678014926698,7.628865979381444,0.016668153622678948,01/10/2021,6.355
100,0.014440000057220459,0.014440000057220459,0.0035000001080334187,150.0,25.6200008392334,165.63333129882812,7.035678014926698,7.628865979381444,0.016668153622678948,01/10/2021,6.895
101,0.014440000057220459,0.014440000057220459,0.0035000001080334187,150.0,25.6200008392334,164.88333129882812,7.035678014926698,7.628865979381444,0.016668153622678948,01/10/2021,7.408
102,0.014440000057220459,0.014440000057220459,0.0035000001080334187,150.0,25.6200008392334,163.47500610351562,7.035678014926698,7.628865979381444,0.016668153622678948,01/10/2021,7.861
103,0.014440000057220459,0.014440000057220459,0.0035000001080334187,150.0,25.6200008392334,161.52499389648438,7.035678014926698,7.628865979381444,0.016668153622678948,01/10/2021,8.911
104,0.014440000057220459,0.014440000057220459,0.0035000001080334187,150.0,25.6200008392334,161.00833129882812,7.035678014926698,7.628865979381444,0.016668153622678948,01/10/2021,9.442
105,0.014440000057220459,0.014440000057220459,0.0035000001080334187,150.0,5.840000152587891,160.48333740234375,7.035678014926698,7.628865979381444,0.016668153622678948,01/10/2021,9.889
106,0.014440000057220459,0.014440000057220459,0.0035000001080334187,150.0,5.840000152587891,159.6666717529297,7.035678014926698,7.628865979381444,0.016668153622678948,01/10/2021,10.411
107,0.014440000057220459,0.014440000057220459,0.0035000001080334187,150.0,5.840000152587891,159.25,7.035678014926698,7.628865979381444,0.016668153622678948,01/10/2021,10.946
108,0.014440000057220459,0.014440000057220459,0.0035000001080334187,150.0,5.840000152587891,158.84165954589844,7.035678014926698,7.628865979381444,0.016668153622678948,01/10/2021,11.389
109,0.014440000057220459,0.014440000057220459,0.0035000001080334187,150.0,5.840000152587891,158.06666564941406,7.035678014926698,7.628865979381444,0.016668153622678948,01/10/2021,11.902
110,0.014440000057220459,0.014440000057220459,0.0035000001080334187,150.0,5.840000152587891,157.69166564941406,7.035678014926698,7.628865979381444,0.016668153622678948,01/10/2021,12.452
111,0.014440000057220459,0.014440000057220459,0.0035000001080334187,150.0,4.21999979019165,157.0416717529297,7.035678014926698,7.628865979381444,0.016668153622678948,01/10/2021,12.99
112,0.014440000057220459,0.014440000057220459,0.0035000001080334187,150.0,4.21999979019165,156.6999969482422,7.035678014926698,7.628865979381444,0.016668153622678948,01/10/2021,13.509
113,0.014440000057220459,0.014440000057220459,0.0035000001080334187,150.0,4.21999979019165,156.39999389648438,7.035678014926698,7.628865979381444,0.016668153622678948,01/10/2021,13.919
114,0.014440000057220459,0.014440000057220459,0.0035000001080334187,150.0,4.21999979019165,155.89166259765625,7.035678014926698,7.628865979381444,0.016668153622678948,01/10/2021,14.444
115,0.014440000057220459,0.014440000057220459,0.0035000001080334187,150.0,4.21999979019165,155.64999389648438,7.035678014926698,7.628865979381444,0.016668153622678948,01/10/2021,14.961
116,0.014440000057220459,0.014440000057220459,0.0035000001080334187,150.0,4.21999979019165,155.22500610351562,7.035678014926698,7.628865979381444,0.016668153622678948,01/10/2021,15.498
117,0.014440000057220459,0.014440000057220459,0.0035000001080334187,150.0,4.21999979019165,155.0416717529297,7.035678014926698,7.628865979381444,0.016668153622678948,01/10/2021,15.931
118,0.014440000057220459,0.014440000057220459,0.0035000001080334187,150.0,4.21999979019165,154.65834045410156,7.035678014926698,7.628865979381444,0.016668153622678948,01/10/2021,16.462
119,0.014440000057220459,0.014440000057220459,0.0035000001080334187,150.0,4.21999979019165,154.4583282470703,7.035678014926698,7.628865979381444,0.016668153622678948,01/10/2021,17.002
120,0.014440000057220459,0.014440000057220459,0.0035000001080334187,150.0,4.21999979019165,154.25833129882812,7.035678014926698,7.628865979381444,0.016668153622678948,01/10/2021,17.53
121,0.014440000057220459,0.014440000057220459,0.0035000001080334187,150.0,4.21999979019165,153.90834045410156,7.035678014926698,7.628865979381444,0.016668153622678948,01/10/2021,18.054
122,0.014440000057220459,0.014440000057220459,0.0035000001080334187,150.0,4.21999979019165,153.75833129882812,7.035678014926698,7.628865979381444,0.016668153622678948,01/10/2021,18.478
123,0.014440000057220459,0.014440000057220459,0.0035000001080334187,150.0,4.21999979019165,153.59165954589844,7.035678014926698,7.628865979381444,0.016668153622678948,01/10/2021,18.99
124,0.014440000057220459,0.014440000057220459,0.0035000001080334187,150.0,4.21999979019165,153.30833435058594,7.035678014926698,7.628865979381444,0.016668153622678948,01/10/2021,19.51
125,0.014440000057220459,0.014440000057220459,0.0035000001080334187,150.0,4.21999979019165,153.1750030517578,7.035678014926698,7.628865979381444,0.016668153622678948,01/10/2021,20
126,0.014440000057220459,0.014440000057220459,0.0035000001080334187,150.0,4.21999979019165,152.98333740234375,0.0,19.175257731958766,6.131287567490969,01/10/2021,20
127,0.014440000057220459,0.014440000057220459,0.0035000001080334187,200.0,3.9200000762939453,153.00833129882812,0.0,19.175257731958766,6.131287567490969,01/10/2021,0.632
128,0.014440000057220459,0.014440000057220459,0.0035000001080334187,200.0,3.9200000762939453,154.8333282470703,0.0,19.175257731958766,6.131287567490969,01/10/2021,1.193
129,0.014440000057220459,0.014440000057220459,0.0035000001080334187,200.0,23.959999084472656,156.9166717529297,0.0,19.175257731958766,6.131287567490969,01/10/2021,1.625
130,0.014440000057220459,0.014440000057220459,0.0035000001080334187,200.0,23.959999084472656,159.5749969482422,0.0,19.175257731958766,6.131287567490969,01/10/2021,2.174
131,0.014440000057220459,0.014440000057220459,0.0035000001080334187,200.0,44.040000915527344,165.99166870117188,0.0,19.175257731958766,6.131287567490969,01/10/2021,2.69
132,0.014440000057220459,0.014440000057220459,0.0035000001080334187,200.0,44.040000915527344,170.3249969482422,0.0,19.175257731958766,6.131287567490969,01/10/2021,3.118
133,0.014440000057220459,0.014440000057220459,0.0035000001080334187,200.0,44.040000915527344,179.09165954589844,0.0,19.175257731958766,6.131287567490969,01/10/2021,3.669
134,0.014440000057220459,0.014440000057220459,0.0035000001080334187,200.0,50.0,183.74166870117188,0.0,19.175257731958766,6.131287567490969,01/10/2021,4.209
135,0.014440000057220459,0.014440000057220459,0.0035000001080334187,200.0,50.0,188.0,0.0,19.175257731958766,6.131287567490969,01/10/2021,4.63
136,0.014440000057220459,0.014440000057220459,0.0035000001080334187,200.0,40.90999984741211,194.34165954589844,0.0,19.175257731958766,6.131287567490969,01/10/2021,5.185
137,0.014440000057220459,0.014440000057220459,0.0035000001080334187,200.0,40.90999984741211,196.53334045410156,0.0,19.175257731958766,6.131287567490969,01/10/2021,5.705
138,0.014440000057220459,0.014440000057220459,0.0035000001080334187,200.0,40.90999984741211,199.0749969482422,0.0,19.175257731958766,6.131287567490969,01/10/2021,6.236
139,0.014440000057220459,0.014440000057220459,0.0035000001080334187,200.0,7.519999980926514,199.75833129882812,0.0,19.175257731958766,6.131287567490969,01/10/2021,6.651
140,0.014440000057220459,0.014440000057220459,0.0035000001080334187,200.0,7.519999980926514,200.1999969482422,0.0,19.175257731958766,6.131287567490969,01/10/2021,7.176
141,0.014440000057220459,0.014440000057220459,0.0035000001080334187,200.0,7.519999980926514,199.76666259765625,0.0,19.175257731958766,6.131287567490969,01/10/2021,7.725
142,0.014440000057220459,0.014440000057220459,0.0035000001080334187,200.0,6.269999980926514,199.84165954589844,0.0,19.175257731958766,6.131287567490969,01/10/2021,8.28
143,0.014440000057220459,0.014440000057220459,0.0035000001080334187,200.0,1.1699999570846558,200.23333740234375,0.0,19.175257731958766,6.131287567490969,01/10/2021,8.689
144,0.014440000057220459,0.014440000057220459,0.0035000001080334187,200.0,1.1699999570846558,199.76666259765625,0.0,19.175257731958766,6.131287567490969,01/10/2021,9.201
145,0.014440000057220459,0.014440000057220459,0.0035000001080334187,200.0,1.1699999570846558,199.9499969482422,0.0,19.175257731958766,6.131287567490969,01/10/2021,9.78
146,0.014440000057220459,0.014440000057220459,0.0035000001080334187,200.0,1.1699999570846558,200.0416717529297,0.0,19.175257731958766,6.131287567490969,01/10/2021,10.28
147,0.014440000057220459,0.014440000057220459,0.0035000001080334187,200.0,1.1699999570846558,199.75833129882812,0.0,19.175257731958766,6.131287567490969,01/10/2021,10.812
148,0.014440000057220459,0.014440000057220459,0.0035000001080334187,200.0,1.1699999570846558,199.98333740234375,0.0,19.175257731958766,6.131287567490969,01/10/2021,11.222
149,0.014440000057220459,0.014440000057220459,0.0035000001080334187,200.0,1.6399999856948853,199.75,0.0,19.175257731958766,6.131287567490969,01/10/2021,12.301
150,0.014440000057220459,0.014440000057220459,0.0035000001080334187,200.0,1.6399999856948853,200.00833129882812,0.0,19.175257731958766,6.131287567490969,01/10/2021,12.824
151,0.014440000057220459,0.014440000057220459,0.0035000001080334187,200.0,1.6399999856948853,199.96665954589844,0.0,19.175257731958766,6.131287567490969,01/10/2021,13.259
152,0.014440000057220459,0.014440000057220459,0.0035000001080334187,200.0,1.6399999856948853,199.9583282470703,0.0,19.175257731958766,6.131287567490969,01/10/2021,15.766
153,0.014440000057220459,0.014440000057220459,0.0035000001080334187,200.0,2.440000057220459,199.9583282470703,0.0,19.175257731958766,6.131287567490969,01/10/2021,16.337
154,0.014440000057220459,0.014440000057220459,0.0035000001080334187,200.0,2.5999999046325684,199.74166870117188,0.0,19.175257731958766,6.131287567490969,01/10/2021,18.27
155,0.014440000057220459,0.014440000057220459,0.0035000001080334187,200.0,2.5999999046325684,200.1750030517578,0.0,19.175257731958766,6.131287567490969,01/10/2021,18.782
156,0.014440000057220459,0.014440000057220459,0.0035000001080334187,200.0,2.5999999046325684,200.28334045410156,0.0,19.175257731958766,6.131287567490969,01/10/2021,19.218
157,0.014440000057220459,0.014440000057220459,0.0035000001080334187,200.0,2.5999999046325684,199.72500610351562,0.0,19.175257731958766,6.131287567490969,01/10/2021,19.763
158,0.014440000057220459,0.014440000057220459,0.0035000001080334187,200.0,2.5999999046325684,200.10000610351562,0.0,19.175257731958766,6.131287567490969,01/10/2021,20
159,0.014440000057220459,0.014440000057220459,0.0035000001080334187,200.0,0.0,199.72500610351562,0.6026221047279231,5.56701030927835,0.38993481370633043,01/10/2021,20
160,0.008700000122189522,0.008700000122189522,0.002099999925121665,150.0,0.0,199.43333435058594,0.6026221047279231,5.56701030927835,0.38993481370633043,01/10/2021,3.925
161,0.008700000122189522,0.008700000122189522,0.002099999925121665,150.0,14.84000015258789,198.4166717529297,0.6026221047279231,5.56701030927835,0.38993481370633043,01/10/2021,4.507
162,0.008700000122189522,0.008700000122189522,0.002099999925121665,150.0,14.84000015258789,194.1999969482422,0.6026221047279231,5.56701030927835,0.38993481370633043,01/10/2021,4.957
163,0.008700000122189522,0.008700000122189522,0.002099999925121665,150.0,34.880001068115234,191.0416717529297,0.6026221047279231,5.56701030927835,0.38993481370633043,01/10/2021,5.481
164,0.008700000122189522,0.008700000122189522,0.002099999925121665,150.0,34.880001068115234,187.28334045410156,0.6026221047279231,5.56701030927835,0.38993481370633043,01/10/2021,5.928
165,0.008700000122189522,0.008700000122189522,0.002099999925121665,150.0,34.880001068115234,179.05833435058594,0.6026221047279231,5.56701030927835,0.38993481370633043,01/10/2021,6.448
166,0.008700000122189522,0.008700000122189522,0.002099999925121665,150.0,34.880001068115234,175.23333740234375,0.6026221047279231,5.56701030927835,0.38993481370633043,01/10/2021,7.004
167,0.008700000122189522,0.008700000122189522,0.002099999925121665,150.0,34.880001068115234,169.52499389648438,0.6026221047279231,5.56701030927835,0.38993481370633043,01/10/2021,7.533
168,0.008700000122189522,0.008700000122189522,0.002099999925121665,150.0,34.880001068115234,166.98333740234375,0.6026221047279231,5.56701030927835,0.38993481370633043,01/10/2021,7.96
169,0.008700000122189522,0.008700000122189522,0.002099999925121665,150.0,34.880001068115234,164.6666717529297,0.6026221047279231,5.56701030927835,0.38993481370633043,01/10/2021,8.502
170,0.008700000122189522,0.008700000122189522,0.002099999925121665,150.0,34.880001068115234,160.98333740234375,0.6026221047279231,5.56701030927835,0.38993481370633043,01/10/2021,9.041
171,0.008700000122189522,0.008700000122189522,0.002099999925121665,150.0,34.880001068115234,159.52499389648438,0.6026221047279231,5.56701030927835,0.38993481370633043,01/10/2021,9.46
