"ID","Name","object"
"609","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.034250400960445404""},""kd"":{""N"":""0.03778810054063797""},""ki"":{""N"":""0.0039017368108034134""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""4.749841511292651""},""overshoot"":{""N"":""5.778969006950745""},""settlingTime"":{""N"":""17.8""}}}}"
"1051","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.034250400960445404""},""kd"":{""N"":""0.03778810054063797""},""ki"":{""N"":""0.011867026798427105""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0""},""overshoot"":{""N"":""7.669319553005635""},""settlingTime"":{""N"":""9.4""}}}}"
"327","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.04812287539243698""},""kd"":{""N"":""0.03672374039888382""},""ki"":{""N"":""0.006348106544464827""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.41805765969924313""},""overshoot"":{""N"":""13.628765441199603""},""settlingTime"":{""N"":""10.4""}}}}"
"463","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.03254419565200806""},""kd"":{""N"":""0.03778810054063797""},""ki"":{""N"":""0.009446900337934494""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.19993030582381102""},""overshoot"":{""N"":""6.064644132216365""},""settlingTime"":{""N"":""12.700000000000001""}}}}"
"1099","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.034250400960445404""},""kd"":{""N"":""0.03778810054063797""},""ki"":{""N"":""0.005553034134209156""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""2.279972554615432""},""overshoot"":{""N"":""5.93111955842738""},""settlingTime"":{""N"":""10.3""}}}}"
"1295","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.00451078824698925""},""kd"":{""N"":""0.0017329632537439466""},""ki"":{""N"":""0.0011553087970241904""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.5662881297548067""},""overshoot"":{""N"":""0.5662881297548067""},""settlingTime"":{""N"":""14.22680412371134""}}}}"
"1283","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.02160053513944149""},""kd"":{""N"":""0.01943892426788807""},""ki"":{""N"":""0.012959282845258713""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0""},""overshoot"":{""N"":""0""},""settlingTime"":{""N"":""7.11340206185567""}}}}"
"988","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.007649392820894718""},""kd"":{""N"":""0.03778810054063797""},""ki"":{""N"":""0.009446900337934494""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.846431866868497""},""overshoot"":{""N"":""2.2110958786797332""},""settlingTime"":{""N"":""2.5""}}}}"
"478","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.04418577998876572""},""kd"":{""N"":""0.03778810054063797""},""ki"":{""N"":""0.009446900337934494""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.016636953651198386""},""overshoot"":{""N"":""7.351964995544952""},""settlingTime"":{""N"":""7.9""}}}}"
"56","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.00925269816070795""},""kd"":{""N"":""0.04055148735642433""},""ki"":{""N"":""0.0005645912024192512""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""28.70251544366298""},""overshoot"":{""N"":""27.35809106097723""},""settlingTime"":{""N"":""18.400000000000002""}}}}"
"1315","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.020692532882094383""},""kd"":{""N"":""0.0032889009453356266""},""ki"":{""N"":""0.0008222252363339067""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""31.071947253953958""},""overshoot"":{""N"":""0""},""settlingTime"":{""N"":""17.7319587628866""}}}}"
"152","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.02896430529654026""},""kd"":{""N"":""0.03794911503791809""},""ki"":{""N"":""0.010416601784527302""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.1163507988379073""},""overshoot"":{""N"":""8.194806436966607""},""settlingTime"":{""N"":""12.200000000000001""}}}}"
"712","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.034250400960445404""},""kd"":{""N"":""0.03778810054063797""},""ki"":{""N"":""0.0014634487451985478""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""70.64516069489635""},""overshoot"":{""N"":""124.19354913137957""},""settlingTime"":{""N"":""12""}}}}"
"932","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.04312867671251297""},""kd"":{""N"":""0.03778810054063797""},""ki"":{""N"":""0.009446900337934494""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.01663972072684737""},""overshoot"":{""N"":""7.070373453210401""},""settlingTime"":{""N"":""7.4""}}}}"
"1320","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.040948286652565""},""kd"":{""N"":""0.03939405456185341""},""ki"":{""N"":""0.010906506329774857""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.11627349051862722""},""overshoot"":{""N"":""6.395346140425009""},""settlingTime"":{""N"":""7.835051546391752""}}}}"
"1047","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.034250400960445404""},""kd"":{""N"":""0.03778810054063797""},""ki"":{""N"":""0.011749978177249432""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.03320002410402299""},""overshoot"":{""N"":""7.7689196253177055""},""settlingTime"":{""N"":""9.600000000000001""}}}}"
"499","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.05462202802300453""},""kd"":{""N"":""0.03778810054063797""},""ki"":{""N"":""0.009446900337934494""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.3488936477855692""},""overshoot"":{""N"":""17.64413167348939""},""settlingTime"":{""N"":""10.9""}}}}"
"283","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.005927449092268944""},""kd"":{""N"":""0.04693015292286873""},""ki"":{""N"":""0.00738014280796051""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""2.9819159852611583""},""overshoot"":{""N"":""28.97181594484041""},""settlingTime"":{""N"":""17""}}}}"
"162","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.03774254769086838""},""kd"":{""N"":""0.03904769569635391""},""ki"":{""N"":""0.010032462887465954""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.24929366920522505""},""overshoot"":{""N"":""6.581351345450136""},""settlingTime"":{""N"":""9.8""}}}}"
"1499","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.00853596068918705""},""kd"":{""N"":""0.05430838093161583""},""ki"":{""N"":""0.004698382690548897""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""6.446218962393202""},""overshoot"":{""N"":""25.267200805810813""},""settlingTime"":{""N"":""19.48453608247423""}}}}"
"419","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.04207459092140198""},""kd"":{""N"":""0.03778810054063797""},""ki"":{""N"":""0.00944689940661192""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0""},""overshoot"":{""N"":""0""},""settlingTime"":{""N"":""0""}}}}"
"384","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.03377552330493927""},""kd"":{""N"":""0.041396189481019974""},""ki"":{""N"":""0.00916112121194601""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.3990703758769649""},""overshoot"":{""N"":""6.052550875592937""},""settlingTime"":{""N"":""13.3""}}}}"
"920","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.034250400960445404""},""kd"":{""N"":""0.029347319155931473""},""ki"":{""N"":""0.009446900337934494""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.43318995613720984""},""overshoot"":{""N"":""5.014998586362928""},""settlingTime"":{""N"":""7.1000000000000005""}}}}"
"266","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.00793841015547514""},""kd"":{""N"":""0.04210975393652916""},""ki"":{""N"":""0.01015278697013855""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""3.470754182249615""},""overshoot"":{""N"":""27.44012392215377""},""settlingTime"":{""N"":""17.400000000000002""}}}}"
"1553","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.046060167253017426""},""kd"":{""N"":""0.040678344666957855""},""ki"":{""N"":""0.01364496722817421""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.24937655860349126""},""overshoot"":{""N"":""8.960927454313435""},""settlingTime"":{""N"":""10.618556701030927""}}}}"
"259","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.013318630866706371""},""kd"":{""N"":""0.04144185781478882""},""ki"":{""N"":""0.012883630581200123""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.2878911079036214""},""overshoot"":{""N"":""22.997466059012833""},""settlingTime"":{""N"":""9.200000000000001""}}}}"
"462","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.042794227600097656""},""kd"":{""N"":""0.03778810054063797""},""ki"":{""N"":""0.009446900337934494""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.03324417239701897""},""overshoot"":{""N"":""6.416216581864479""},""settlingTime"":{""N"":""7.6000000000000005""}}}}"
"104","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.03516819700598717""},""kd"":{""N"":""0.039971768856048584""},""ki"":{""N"":""0.009300673380494118""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.39930211693584505""},""overshoot"":{""N"":""8.784544213676277""},""settlingTime"":{""N"":""13.5""}}}}"
"139","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.039260607212781906""},""kd"":{""N"":""0.03780907765030861""},""ki"":{""N"":""0.010491668246686459""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.2656519001714923""},""overshoot"":{""N"":""6.774036051378976""},""settlingTime"":{""N"":""7.6000000000000005""}}}}"
"1436","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.03322761878371239""},""kd"":{""N"":""0.03637225925922394""},""ki"":{""N"":""0.009801814332604408""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.44999694824218756""},""overshoot"":{""N"":""5.5500030517578125""},""settlingTime"":{""N"":""11.95876288659794""}}}}"
"1500","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.0072683910839259624""},""kd"":{""N"":""0.054062142968177795""},""ki"":{""N"":""0.003023724537342787""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""11.348424115346525""},""overshoot"":{""N"":""25.677404875409337""},""settlingTime"":{""N"":""19.587628865979383""}}}}"
"803","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.034250400960445404""},""kd"":{""N"":""0.03713424503803253""},""ki"":{""N"":""0.009446900337934494""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""1.5789458229931825""},""overshoot"":{""N"":""3.684206920317426""},""settlingTime"":{""N"":""1.7000000000000002""}}}}"
"762","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.034250400960445404""},""kd"":{""N"":""0.03765735402703285""},""ki"":{""N"":""0.009446900337934494""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.5331551090491153""},""overshoot"":{""N"":""6.081308804461159""},""settlingTime"":{""N"":""13.3""}}}}"
"962","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.018449988216161728""},""kd"":{""N"":""0.03778810054063797""},""ki"":{""N"":""0.009446900337934494""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.10024909686325188""},""overshoot"":{""N"":""14.820383784167449""},""settlingTime"":{""N"":""11.600000000000001""}}}}"
"953","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.017927683889865875""},""kd"":{""N"":""0.03778810054063797""},""ki"":{""N"":""0.009446900337934494""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.09996515291190551""},""overshoot"":{""N"":""15.56147856904082""},""settlingTime"":{""N"":""11.600000000000001""}}}}"
"664","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.034250400960445404""},""kd"":{""N"":""0.03778810054063797""},""ki"":{""N"":""0.0015744456322863698""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""6.610430538679029""},""overshoot"":{""N"":""7.50000157970596""},""settlingTime"":{""N"":""18.5""}}}}"
"718","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.034250400960445404""},""kd"":{""N"":""0.03778810054063797""},""ki"":{""N"":""0.001816305099055171""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""100""},""overshoot"":{""N"":""0""},""settlingTime"":{""N"":""0.1""}}}}"
"1514","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.002763756550848484""},""kd"":{""N"":""0.0559430755674839""},""ki"":{""N"":""0.001273837755434215""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""26.698825972519778""},""overshoot"":{""N"":""37.311243292077314""},""settlingTime"":{""N"":""19.896907216494846""}}}}"
"224","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.02959512174129486""},""kd"":{""N"":""0.03662324324250221""},""ki"":{""N"":""0.009877379983663559""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.2128085673490206""},""overshoot"":{""N"":""8.866823400061516""},""settlingTime"":{""N"":""12.100000000000001""}}}}"
"1168","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.036612559109926224""},""kd"":{""N"":""0.03964890539646149""},""ki"":{""N"":""0.011578252539038658""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.06379296583757225""},""overshoot"":{""N"":""11.290663879009449""},""settlingTime"":{""N"":""8.041237113402063""}}}}"
"1512","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.002886637346819043""},""kd"":{""N"":""0.05639579892158508""},""ki"":{""N"":""0.0010502320947125554""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""26.798900710291996""},""overshoot"":{""N"":""36.695512186762954""},""settlingTime"":{""N"":""19.79381443298969""}}}}"
"44","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.014345966279506683""},""kd"":{""N"":""0.04067015275359154""},""ki"":{""N"":""0.0009586325031705201""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""10.951420990131671""},""overshoot"":{""N"":""22.004041107917782""},""settlingTime"":{""N"":""19""}}}}"
"485","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.0492379255592823""},""kd"":{""N"":""0.03778810054063797""},""ki"":{""N"":""0.009446900337934494""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.5850835154720606""},""overshoot"":{""N"":""12.972251500970547""},""settlingTime"":{""N"":""10.8""}}}}"
"1198","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.004440186079591513""},""kd"":{""N"":""0.001682398491539061""},""ki"":{""N"":""0.001121598994359374""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.16663634487811596""},""overshoot"":{""N"":""1.3331060152707392""},""settlingTime"":{""N"":""14.639175257731958""}}}}"
"822","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.034250400960445404""},""kd"":{""N"":""0.032211557030677795""},""ki"":{""N"":""0.009446900337934494""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.615847583589873""},""overshoot"":{""N"":""5.226369016652297""},""settlingTime"":{""N"":""11.600000000000001""}}}}"
"39","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.01746877282857895""},""kd"":{""N"":""0.0403442345559597""},""ki"":{""N"":""0.001129740267060697""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""5.406991986916272""},""overshoot"":{""N"":""13.53218274980236""},""settlingTime"":{""N"":""19""}}}}"
"1352","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.034250400960445404""},""kd"":{""N"":""0.03713424503803253""},""ki"":{""N"":""0.009446900337934494""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.33150495967536947""},""overshoot"":{""N"":""5.569366786829943""},""settlingTime"":{""N"":""13.195876288659793""}}}}"
"639","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.034250400960445404""},""kd"":{""N"":""0.03778810054063797""},""ki"":{""N"":""0.0024054727982729673""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""4.729410837762913""},""overshoot"":{""N"":""6.884789986978331""},""settlingTime"":{""N"":""18.1""}}}}"
"415","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.037123341113328934""},""kd"":{""N"":""0.03973350673913956""},""ki"":{""N"":""0.012723732739686966""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.06661013927068682""},""overshoot"":{""N"":""8.542876141655327""},""settlingTime"":{""N"":""7.9""}}}}"
"10","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.044503893703222275""},""kd"":{""N"":""0.04000427573919296""},""ki"":{""N"":""0.00159799016546458""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""4.937060299533256""},""overshoot"":{""N"":""5.42749680268866""},""settlingTime"":{""N"":""15.100000000000001""}}}}"
"483","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.0419347882270813""},""kd"":{""N"":""0.03778810054063797""},""ki"":{""N"":""0.009446900337934494""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.11705124557268648""},""overshoot"":{""N"":""6.387962070527911""},""settlingTime"":{""N"":""7.9""}}}}"
"1341","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.03799999877810478""},""kd"":{""N"":""0.03422850742936134""},""ki"":{""N"":""0.00800000037997961""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.5604197957540213""},""overshoot"":{""N"":""11.208411948834687""},""settlingTime"":{""N"":""11.1340206185567""}}}}"
"742","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.034250400960445404""},""kd"":{""N"":""0.03778810054063797""},""ki"":{""N"":""0.005088229198008776""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""2.19419988614""},""overshoot"":{""N"":""2.6363199908252377""},""settlingTime"":{""N"":""19""}}}}"
"211","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.014746827073395252""},""kd"":{""N"":""0.040820445865392685""},""ki"":{""N"":""0.0077280704863369465""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""1.936238738237953""},""overshoot"":{""N"":""13.536975897454823""},""settlingTime"":{""N"":""12.5""}}}}"
"915","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.034250400960445404""},""kd"":{""N"":""0.030109897255897522""},""ki"":{""N"":""0.009446900337934494""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.16603528770481563""},""overshoot"":{""N"":""4.947701088448486""},""settlingTime"":{""N"":""4.9""}}}}"
"406","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.03867238387465477""},""kd"":{""N"":""0.04020300507545471""},""ki"":{""N"":""0.009023764170706272""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.416298927213196""},""overshoot"":{""N"":""9.470943521175242""},""settlingTime"":{""N"":""12.200000000000001""}}}}"
"82","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.004150005057454109""},""kd"":{""N"":""0.04034135490655899""},""ki"":{""N"":""0.0006696679629385471""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""28.402885841420545""},""overshoot"":{""N"":""34.82630433893355""},""settlingTime"":{""N"":""18.6""}}}}"
"1440","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.03246437758207321""},""kd"":{""N"":""0.03902643173933029""},""ki"":{""N"":""0.006342787761241198""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""2.716577489826379""},""overshoot"":{""N"":""3.6441915349284972""},""settlingTime"":{""N"":""19.690721649484537""}}}}"
"722","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.034250400960445404""},""kd"":{""N"":""0.03778810054063797""},""ki"":{""N"":""0.0015471023507416248""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0""},""overshoot"":{""N"":""0""},""settlingTime"":{""N"":""0""}}}}"
"1325","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.012536226771771908""},""kd"":{""N"":""0.008533462882041931""},""ki"":{""N"":""0.005688975099474192""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.06692218308769671""},""overshoot"":{""N"":""0.6023073065421987""},""settlingTime"":{""N"":""8.453608247422682""}}}}"
"949","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.022289089858531952""},""kd"":{""N"":""0.03778810054063797""},""ki"":{""N"":""0.009446900337934494""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.016568708476760643""},""overshoot"":{""N"":""11.352334344398814""},""settlingTime"":{""N"":""9.700000000000001""}}}}"
"780","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.034250400960445404""},""kd"":{""N"":""0.03637625649571419""},""ki"":{""N"":""0.009446900337934494""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.5161540808458217""},""overshoot"":{""N"":""5.827508456928637""},""settlingTime"":{""N"":""13""}}}}"
"1485","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.06610321998596191""},""kd"":{""N"":""0.048321206122636795""},""ki"":{""N"":""0.004477805458009243""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.9163813103277433""},""overshoot"":{""N"":""21.485843521527816""},""settlingTime"":{""N"":""12.68041237113402""}}}}"
"205","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.014785557053983212""},""kd"":{""N"":""0.0385923907160759""},""ki"":{""N"":""0.009580417536199093""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.51917957651917""},""overshoot"":{""N"":""19.058776286048694""},""settlingTime"":{""N"":""11""}}}}"
"963","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.017092518508434296""},""kd"":{""N"":""0.03778810054063797""},""ki"":{""N"":""0.009446900337934494""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.28309690342132027""},""overshoot"":{""N"":""16.45295596023913""},""settlingTime"":{""N"":""11.600000000000001""}}}}"
